# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
C8orf37-AS1	C8orf37-AS1	NR_038206.1		0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
C8orf37-AS1	C8orf37-AS1	NR_038207.1		0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
C8orf37-AS1	C8orf37-AS1	NR_038208.1		0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
C8orf37-AS1	C8orf37-AS1	NR_038209.1		0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
C8orf44	C8orf44	NR_161216.1		0	0	0	16	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	0	0	0	0	0	0	4
C8orf44	C8orf44	NR_161217.1		0	0	0	16	0	0	0	0	0	0	0	0	0	3	0	9	0	0	0	0	0	0	0	0	0	4
C8orf44	C8orf44	NR_161218.1		0	0	0	16	0	0	0	0	0	0	10	0	0	1	0	1	0	0	0	0	0	0	0	0	0	4
C8orf44-SGK3	C8orf44-SGK3	NM_001204173.2	protein_coding	0	1	1	34	4	0	0	0	0	0	0	0	0	27	1	0	0	0	0	1	0	0	0	0	0	4
C8orf48	C8orf48	NM_001007090.3	protein_coding	0	1	4	3	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	2
C8orf49	C8orf49	NM_001031839.2	protein_coding	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19
C8orf58	C8orf58	NM_001013842.3	protein_coding	2	2	7	68	0	0	0	0	0	0	36	0	0	15	7	0	0	0	2	1	0	0	0	0	1	20
C8orf58	C8orf58	NM_001198827.1	protein_coding	1	1	7	70	0	0	0	0	0	0	36	0	0	15	7	0	0	0	1	0	0	0	0	0	1	20
C8orf58	C8orf58	NM_173686.3	protein_coding	2	1	7	69	0	0	0	0	0	0	36	0	0	15	7	0	0	0	2	0	0	0	0	0	1	20
C8orf74	C8orf74	NM_001040032.2	protein_coding	0	3	12	27	0	0	0	0	0	0	0	0	0	23	12	0	0	0	0	2	0	0	0	0	1	6
C8orf76	C8orf76	NM_032847.3	protein_coding	0	1	3	5	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	1	1
C8orf82	C8orf82	NM_001001795.2	protein_coding	0	0	1	60	2	0	1	0	0	0	25	0	0	4	1	0	0	0	0	0	0	0	0	0	0	28
C8orf86	C8orf86	NM_001303531.1	protein_coding	0	1	0	8	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
C8orf86	C8orf86	NM_001369353.1	protein_coding	0	1	1	7	4	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0
C8orf86	C8orf86	NM_001369354.1	protein_coding	0	1	0	8	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0
C8orf86	C8orf86	NM_001369355.1	protein_coding	0	2	0	7	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0
C8orf86	C8orf86	NM_207412.2	protein_coding	0	2	1	6	4	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	0	1	0
C8orf88	C8orf88	NM_001190972.2	protein_coding	0	0	0	20	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C8orf88	C8orf88	NM_001363275.1	protein_coding	0	0	0	20	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CA1	CA1	NM_001128829.4	protein_coding	0	0	1	12	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0
CA1	CA1	NM_001128830.4	protein_coding	0	0	1	12	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0
CA1	CA1	NM_001128831.4	protein_coding	0	0	1	12	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0
CA1	CA1	NM_001164830.2	protein_coding	0	0	1	12	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	4
CA1	CA1	NM_001291967.2	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
CA1	CA1	NM_001291968.2	protein_coding	0	0	0	13	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
CA1	CA1	NM_001738.5	protein_coding	0	0	1	12	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0
CA13	CA13	NM_198584.3	protein_coding	1	0	2	34	7	0	4	0	0	0	1	0	0	23	2	0	0	0	1	0	0	0	0	0	0	0
CA2	CA2	NM_000067.3	protein_coding	1	1	0	13	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	1	5
CA2	CA2	NM_001293675.1	protein_coding	0	1	0	14	0	0	4	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	1
CA3	CA3	NM_005181.4	protein_coding	0	0	2	5	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3
CA3-AS1	CA3-AS1	NR_121630.1		0	0	0	13	0	0	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
CA3-AS1	CA3-AS1	NR_121631.1		0	0	0	13	0	0	0	0	0	0	4	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1
CA3-AS1	CA3-AS1	NR_121632.1		0	0	0	13	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6
CA3-AS1	CA3-AS1	NR_121633.1		0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
CA8	CA8	NM_001321837.2	protein_coding	0	0	0	12	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
CA8	CA8	NM_001321838.2	protein_coding	0	0	0	12	0	0	1	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
CA8	CA8	NM_001321839.2	protein_coding	0	1	0	19	6	0	1	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0
CA8	CA8	NM_004056.6	protein_coding	0	1	0	19	6	0	1	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0
CA8	CA8	NR_135821.2		0	1	0	18	0	0	0	0	0	0	0	0	0	12	0	7	0	0	0	1	0	0	0	0	0	0
CALB1	CALB1	NM_001366795.1	protein_coding	0	0	0	13	0	0	2	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5
CALB1	CALB1	NM_004929.4	protein_coding	0	0	0	13	0	0	2	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	5
CASC11	CASC11	NR_117101.1		0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
CASC11	CASC11	NR_117102.1		0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17
CASC8	CASC8	NR_024393.1		0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0
CASC8	CASC8	NR_117100.1		0	0	0	26	0	0	0	0	0	0	0	0	0	25	0	1	0	0	0	0	0	0	0	0	0	0
CCAR2	CCAR2	NM_001363068.2	protein_coding	0	3	7	91	17	0	6	0	0	0	8	0	0	39	7	0	0	0	0	2	0	0	0	0	2	22
CCAR2	CCAR2	NM_001363069.2	protein_coding	0	3	7	92	17	0	0	0	0	0	8	0	0	45	7	0	0	0	0	2	0	0	0	0	2	23
CCAR2	CCAR2	NM_021174.6	protein_coding	0	3	7	91	17	0	6	0	0	0	8	0	0	39	7	0	0	0	0	2	0	0	0	0	2	22
CCAR2	CCAR2	NR_033902.2		0	2	0	100	0	0	0	0	0	0	8	0	0	45	0	26	0	0	0	2	0	0	0	0	0	23
CCDC166	CCDC166	NM_001162914.1	protein_coding	0	1	4	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0
CCDC25	CCDC25	NM_001304529.2	protein_coding	0	0	0	37	4	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	15
CCDC25	CCDC25	NM_001304530.2	protein_coding	0	0	0	37	4	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	15
CCDC25	CCDC25	NM_001304532.2	protein_coding	0	0	0	37	4	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	15
CCDC25	CCDC25	NM_018246.3	protein_coding	0	0	0	37	4	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	15
CCDC25	CCDC25	NR_130761.2		0	0	0	37	0	0	0	0	0	0	0	0	0	18	0	4	0	0	0	0	0	0	0	0	0	15
CCDC25	CCDC25	NR_130762.2		0	0	0	37	0	0	0	0	0	0	0	0	0	18	0	4	0	0	0	0	0	0	0	0	0	15
CCDC25	CCDC25	NR_156432.2		0	0	0	37	0	0	0	0	0	0	0	0	0	18	0	4	0	0	0	0	0	0	0	0	0	15
CCN3	CCN3	NM_002514.4	protein_coding	0	0	4	9	2	0	2	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	4
CCN4	CCN4	NM_001204869.2	protein_coding	3	3	3	20	1	0	1	0	0	0	0	0	0	16	3	0	0	1	1	1	0	0	1	0	2	5
CCN4	CCN4	NM_001204870.2	protein_coding	1	1	1	26	0	0	1	0	0	0	0	0	0	21	1	0	0	0	1	0	0	0	0	0	1	5
CCN4	CCN4	NM_003882.4	protein_coding	2	5	6	16	0	0	1	0	0	0	0	0	0	13	6	0	0	1	1	1	0	0	0	0	4	5
CCN4	CCN4	NM_080838.3	protein_coding	2	5	4	18	0	0	1	0	0	0	0	0	0	15	4	0	0	1	1	1	0	0	0	0	4	5
CCN4	CCN4	NR_037944.2		1	0	0	28	0	0	0	0	0	0	0	0	0	20	0	4	0	0	1	0	0	0	0	0	0	5
CCNE2	CCNE2	NM_057749.2	protein_coding	1	1	0	26	1	0	1	0	0	0	1	0	0	24	0	0	0	0	1	0	0	0	0	0	1	0
CDCA2	CDCA2	NM_001317906.1	protein_coding	0	7	1	47	1	2	29	0	0	0	0	0	0	16	1	0	0	0	0	2	0	0	0	0	3	3
CDCA2	CDCA2	NM_001317907.1	protein_coding	0	6	0	48	3	1	28	0	0	0	0	0	0	17	0	0	0	0	0	3	0	0	0	0	2	3
CDCA2	CDCA2	NM_152562.4	protein_coding	0	6	1	48	1	0	14	0	0	0	0	0	0	17	1	0	1	0	0	3	0	0	0	0	3	18
CDH17	CDH17	NM_001144663.2	protein_coding	1	5	3	37	3	0	0	0	0	0	0	0	0	30	3	0	0	1	0	2	0	0	0	0	4	6
CDH17	CDH17	NM_004063.4	protein_coding	1	5	3	31	3	0	0	0	0	0	0	0	0	29	3	0	0	1	0	2	0	0	0	0	4	1
CEBPD	CEBPD	NM_005195.4	protein_coding	1	0	1	8	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
CERNA3	CERNA3	NR_149110.1		0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7
CHCHD7	CHCHD7	NM_001011667.2	protein_coding	0	1	0	18	3	0	1	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	8
CHCHD7	CHCHD7	NM_001011668.2	protein_coding	0	1	0	18	3	0	1	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	8
CHCHD7	CHCHD7	NM_001011669.2	protein_coding	0	1	0	18	3	0	1	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	8
CHCHD7	CHCHD7	NM_001011670.2	protein_coding	0	1	0	18	3	0	1	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	8
CHCHD7	CHCHD7	NM_001011671.3	protein_coding	0	1	0	18	3	0	1	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	8
CHCHD7	CHCHD7	NM_001317858.1	protein_coding	0	1	0	18	3	0	1	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	8
CHCHD7	CHCHD7	NM_001317859.1	protein_coding	0	1	0	18	3	0	1	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	8
CHCHD7	CHCHD7	NM_024300.4	protein_coding	0	1	0	18	3	0	1	0	0	0	0	0	0	7	0	0	0	0	0	1	0	0	0	0	0	8
CHCHD7	CHCHD7	NR_133934.1		0	1	0	18	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	1	0	0	0	0	0	8
CHCHD7	CHCHD7	NR_133935.1		0	1	0	18	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	1	0	0	0	0	0	8
CHCHD7	CHCHD7	NR_133936.1		0	1	0	18	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	1	0	0	0	0	0	8
CHCHD7	CHCHD7	NR_133937.1		0	1	0	18	0	0	0	0	0	0	0	0	0	7	0	4	0	0	0	1	0	0	0	0	0	8
CHD7	CHD7	NM_001316690.1	protein_coding	0	3	8	43	1	0	0	0	0	0	0	0	0	42	8	0	0	0	0	0	0	0	0	0	3	0
CHD7	CHD7	NM_017780.4	protein_coding	1	5	15	35	1	1	1	0	0	0	0	0	0	34	15	0	0	0	1	0	0	0	0	0	4	0
CHMP4C	CHMP4C	NM_152284.4	protein_coding	0	3	6	4	3	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	3	0
CHMP7	CHMP7	NM_001317899.2	protein_coding	1	1	2	48	7	0	3	0	0	0	1	0	0	36	2	0	0	0	1	0	0	0	0	0	1	2
CHMP7	CHMP7	NM_001363183.2	protein_coding	0	0	2	50	7	0	2	0	0	0	1	0	0	38	2	0	0	0	0	0	0	0	0	0	0	2
CHMP7	CHMP7	NM_152272.5	protein_coding	1	1	3	47	7	0	4	0	0	0	1	0	0	36	3	0	0	0	1	0	0	0	0	0	1	0
CHRAC1	CHRAC1	NM_017444.6	protein_coding	0	0	0	18	17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
CHRAC1	CHRAC1	NR_023360.3		0	0	0	18	0	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0	0	0	0	0	0	0
CHRAC1	CHRAC1	NR_040712.2		0	0	0	18	0	0	0	0	0	0	0	0	0	1	0	17	0	0	0	0	0	0	0	0	0	0
CHRNA2	CHRNA2	NM_000742.4	protein_coding	0	4	4	55	15	0	12	0	0	0	17	0	0	8	4	0	0	0	0	1	0	0	0	0	4	3
CHRNA2	CHRNA2	NM_001282455.2	protein_coding	0	4	4	55	15	0	12	0	0	0	17	0	0	8	4	0	0	0	0	1	0	0	0	0	4	3
CHRNA2	CHRNA2	NM_001347705.2	protein_coding	0	1	1	62	15	0	19	0	0	0	17	0	0	8	1	0	0	0	0	1	0	0	0	0	0	3
CHRNA2	CHRNA2	NM_001347706.2	protein_coding	0	1	1	62	15	0	19	0	0	0	17	0	0	8	1	0	0	0	0	1	0	0	0	0	0	3
CHRNA2	CHRNA2	NM_001347707.2	protein_coding	0	1	1	62	15	0	19	0	0	0	17	0	0	8	1	0	0	0	0	1	0	0	0	0	0	3
CHRNA2	CHRNA2	NM_001347708.2	protein_coding	0	1	1	62	15	0	19	0	0	0	17	0	0	8	1	0	0	0	0	1	0	0	0	0	0	3
CHRNA6	CHRNA6	NM_001199279.1	protein_coding	0	0	0	17	10	0	1	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
CHRNA6	CHRNA6	NM_004198.3	protein_coding	0	0	0	17	10	0	1	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB3	CHRNB3	NM_000749.5	protein_coding	0	1	0	10	1	1	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB3	CHRNB3	NM_001347717.1	protein_coding	0	1	0	10	1	1	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0
CLDN23	CLDN23	NM_194284.3	protein_coding	1	1	13	17	8	1	6	0	0	0	3	0	0	0	13	0	0	0	0	0	1	0	0	0	0	0
CLN8	CLN8	NM_018941.4	protein_coding	0	2	2	53	45	0	1	0	0	0	0	0	0	6	2	0	0	0	0	1	0	0	0	0	1	1
CLU	CLU	NM_001831.4	protein_coding	0	3	9	21	0	0	0	0	0	0	0	0	0	23	9	0	0	0	0	2	0	0	0	0	1	0
CLU	CLU	NR_038335.1		0	2	0	31	0	0	0	0	0	0	0	0	0	13	0	19	0	0	0	2	0	0	0	0	0	1
CLU	CLU	NR_045494.1		0	2	0	31	0	0	0	0	0	0	0	0	0	23	0	10	0	0	0	2	0	0	0	0	0	0
CLVS1	CLVS1	NM_173519.3	protein_coding	0	1	2	6	0	0	0	0	0	0	1	0	0	5	2	0	0	0	0	0	0	0	0	0	1	0
CNBD1	CNBD1	NM_173538.3	protein_coding	0	1	1	8	0	0	0	0	0	0	0	0	0	9	1	0	0	0	0	1	0	0	0	0	0	0
CNGB3	CNGB3	NM_019098.4	protein_coding	0	1	4	21	1	0	0	0	0	0	1	0	0	19	4	0	0	0	0	0	0	0	0	0	1	0
CNOT7	CNOT7	NM_001322087.1	protein_coding	0	1	1	27	2	0	0	0	0	0	6	0	0	8	1	0	0	0	0	0	0	0	0	0	1	11
CNOT7	CNOT7	NM_001322088.1	protein_coding	0	1	1	27	2	0	0	0	0	0	6	0	0	8	1	0	0	0	0	0	0	0	0	0	1	11
CNOT7	CNOT7	NM_001322089.1	protein_coding	0	1	1	27	2	0	0	0	0	0	6	0	0	8	1	0	0	0	0	0	0	0	0	0	1	11
CNOT7	CNOT7	NM_001322090.2	protein_coding	0	2	1	35	5	0	0	0	0	0	9	0	0	10	1	0	0	0	0	0	0	0	0	0	2	11
CNOT7	CNOT7	NM_001322091.2	protein_coding	0	2	1	35	5	0	0	0	0	0	9	0	0	10	1	0	0	0	0	0	0	0	0	0	2	11
CNOT7	CNOT7	NM_001322092.2	protein_coding	0	2	1	35	5	0	0	0	0	0	9	0	0	10	1	0	0	0	0	0	0	0	0	0	2	11
CNOT7	CNOT7	NM_001322093.2	protein_coding	0	2	1	35	5	0	0	0	0	0	9	0	0	10	1	0	0	0	0	0	0	0	0	0	2	11
CNOT7	CNOT7	NM_001322094.2	protein_coding	0	1	1	27	5	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	1	11
CNOT7	CNOT7	NM_001322095.2	protein_coding	0	2	1	35	5	0	0	0	0	0	9	0	0	10	1	0	0	0	0	0	0	0	0	0	2	11
CNOT7	CNOT7	NM_001322096.2	protein_coding	0	2	1	35	5	0	0	0	0	0	9	0	0	10	1	0	0	0	0	0	0	0	0	0	2	11
CNOT7	CNOT7	NM_001322097.2	protein_coding	0	2	1	35	5	0	0	0	0	0	9	0	0	10	1	0	0	0	0	0	0	0	0	0	2	11
CNOT7	CNOT7	NM_001322098.1	protein_coding	0	1	1	27	2	0	0	0	0	0	6	0	0	8	1	0	0	0	0	0	0	0	0	0	1	11
CNOT7	CNOT7	NM_001322099.1	protein_coding	0	1	1	27	2	0	0	0	0	0	6	0	0	8	1	0	0	0	0	0	0	0	0	0	1	11
CNOT7	CNOT7	NM_001322100.1	protein_coding	0	1	1	27	2	0	0	0	0	0	6	0	0	8	1	0	0	0	0	0	0	0	0	0	1	11
CNOT7	CNOT7	NM_013354.7	protein_coding	0	2	1	35	5	0	0	0	0	0	9	0	0	10	1	0	0	0	0	0	0	0	0	0	2	11
CNOT7	CNOT7	NM_054026.3	protein_coding	0	1	1	27	2	0	0	0	0	0	6	0	0	8	1	0	0	0	0	0	0	0	0	0	1	11
COL14A1	COL14A1	NM_021110.4	protein_coding	2	7	4	66	2	0	0	0	0	0	0	0	0	65	4	0	0	1	1	3	0	0	0	0	7	2
COL22A1	COL22A1	NM_152888.3	protein_coding	4	17	12	200	0	0	17	0	0	0	1	0	0	188	12	0	0	0	4	3	0	0	0	0	15	0
COLEC10	COLEC10	NM_001324095.2	protein_coding	0	0	1	34	1	0	0	0	0	0	0	0	0	28	1	0	0	0	0	0	0	0	0	0	0	5
COLEC10	COLEC10	NM_006438.5	protein_coding	0	0	1	29	1	0	0	0	0	0	0	0	0	27	1	0	0	0	0	0	0	0	0	0	0	1
COMMD5	COMMD5	NM_001081003.3	protein_coding	0	2	2	27	1	0	3	0	0	0	0	0	0	22	2	0	0	0	0	1	0	0	0	0	1	2
COMMD5	COMMD5	NM_001081004.3	protein_coding	0	2	2	27	1	0	0	0	0	0	0	0	0	6	2	0	0	0	0	1	0	0	0	0	1	21
COMMD5	COMMD5	NM_001287237.1	protein_coding	0	2	2	27	1	0	7	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	1	19
COMMD5	COMMD5	NM_014066.4	protein_coding	0	2	2	27	1	0	5	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	1	21
COPS5	COPS5	NM_006837.3	protein_coding	0	0	2	19	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0	0	9
COX6C	COX6C	NM_004374.4	protein_coding	0	0	0	6	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
CPA6	CPA6	NM_020361.5	protein_coding	0	0	1	5	0	0	1	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0
CPNE3	CPNE3	NM_003909.5	protein_coding	0	0	2	17	7	0	1	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	1
CPQ	CPQ	NM_016134.4	protein_coding	0	1	0	9	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	1	0
CPSF1	CPSF1	NM_013291.3	protein_coding	4	8	14	134	0	0	0	0	0	0	42	0	0	81	14	0	0	1	3	7	0	0	0	0	2	21
CRH	CRH	NM_000756.4	protein_coding	0	1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0
CRISPLD1	CRISPLD1	NM_001286777.2	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
CRISPLD1	CRISPLD1	NM_001286778.2	protein_coding	0	0	0	4	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
CRISPLD1	CRISPLD1	NM_031461.6	protein_coding	0	0	1	12	1	0	6	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0
CSGALNACT1	CSGALNACT1	NM_001130518.1	protein_coding	0	2	4	39	1	0	6	0	0	0	0	0	0	27	4	0	0	0	0	0	0	0	0	0	2	5
CSGALNACT1	CSGALNACT1	NM_001354475.1	protein_coding	0	2	4	45	1	0	2	0	0	0	0	0	0	42	4	0	0	0	0	0	0	0	0	0	2	0
CSGALNACT1	CSGALNACT1	NM_001354476.1	protein_coding	0	2	4	45	1	0	2	0	0	0	0	0	0	42	4	0	0	0	0	0	0	0	0	0	2	0
CSGALNACT1	CSGALNACT1	NM_001354477.1	protein_coding	0	2	4	45	1	0	3	0	0	0	0	0	0	41	4	0	0	0	0	0	0	0	0	0	2	0
CSGALNACT1	CSGALNACT1	NM_001354480.1	protein_coding	0	2	4	45	1	0	3	0	0	0	0	0	0	41	4	0	0	0	0	0	0	0	0	0	2	0
CSGALNACT1	CSGALNACT1	NM_001354481.1	protein_coding	0	2	4	45	1	0	2	0	0	0	0	0	0	42	4	0	0	0	0	0	0	0	0	0	2	0
CSGALNACT1	CSGALNACT1	NM_001354483.1	protein_coding	0	2	4	45	1	0	2	0	0	0	0	0	0	42	4	0	0	0	0	0	0	0	0	0	2	0
CSGALNACT1	CSGALNACT1	NM_001354484.1	protein_coding	0	2	4	45	1	0	2	0	0	0	0	0	0	42	4	0	0	0	0	0	0	0	0	0	2	0
CSGALNACT1	CSGALNACT1	NM_001354485.1	protein_coding	0	2	4	45	1	0	3	0	0	0	0	0	0	41	4	0	0	0	0	0	0	0	0	0	2	0
CSGALNACT1	CSGALNACT1	NM_001354487.1	protein_coding	0	2	4	45	1	0	2	0	0	0	0	0	0	42	4	0	0	0	0	0	0	0	0	0	2	0
CSGALNACT1	CSGALNACT1	NM_001354488.1	protein_coding	0	2	4	45	1	0	2	0	0	0	0	0	0	42	4	0	0	0	0	0	0	0	0	0	2	0
CSGALNACT1	CSGALNACT1	NM_001354489.1	protein_coding	0	2	4	45	1	0	3	0	0	0	0	0	0	41	4	0	0	0	0	0	0	0	0	0	2	0
CSGALNACT1	CSGALNACT1	NM_001354490.1	protein_coding	0	2	4	45	1	0	2	0	0	0	0	0	0	42	4	0	0	0	0	0	0	0	0	0	2	0
CSGALNACT1	CSGALNACT1	NM_001354491.1	protein_coding	0	2	4	39	1	0	6	0	0	0	0	0	0	27	4	0	0	0	0	0	0	0	0	0	2	5
CSGALNACT1	CSGALNACT1	NM_001354492.1	protein_coding	0	2	4	39	1	0	6	0	0	0	0	0	0	27	4	0	0	0	0	0	0	0	0	0	2	5
CSGALNACT1	CSGALNACT1	NM_001354494.1	protein_coding	0	2	4	39	1	0	7	0	0	0	0	0	0	26	4	0	0	0	0	0	0	0	0	0	2	5
CSGALNACT1	CSGALNACT1	NM_001354495.1	protein_coding	0	2	4	39	1	0	6	0	0	0	0	0	0	27	4	0	0	0	0	0	0	0	0	0	2	5
CSGALNACT1	CSGALNACT1	NM_001354496.1	protein_coding	0	2	4	39	1	0	7	0	0	0	0	0	0	26	4	0	0	0	0	0	0	0	0	0	2	5
CSGALNACT1	CSGALNACT1	NM_001354497.1	protein_coding	0	2	4	39	1	0	5	0	0	0	0	0	0	28	4	0	0	0	0	0	0	0	0	0	2	5
CSGALNACT1	CSGALNACT1	NM_001354498.1	protein_coding	0	2	4	39	1	0	6	0	0	0	0	0	0	27	4	0	0	0	0	0	0	0	0	0	2	5
CSGALNACT1	CSGALNACT1	NM_001354499.1	protein_coding	0	2	4	39	1	0	7	0	0	0	0	0	0	26	4	0	0	0	0	0	0	0	0	0	2	5
CSGALNACT1	CSGALNACT1	NM_018371.4	protein_coding	0	2	4	45	1	0	3	0	0	0	0	0	0	35	4	0	0	0	0	0	0	0	0	0	2	6
CSGALNACT1	CSGALNACT1	NR_024040.2		1	1	0	49	0	0	0	0	0	0	0	0	0	37	0	10	0	0	1	1	0	0	0	0	0	4
CSGALNACT1	CSGALNACT1	NR_148897.1		0	0	0	51	0	0	0	0	0	0	0	0	0	42	0	9	0	0	0	0	0	0	0	0	0	0
CSGALNACT1	CSGALNACT1	NR_148898.1		0	1	0	50	0	0	0	0	0	0	0	0	0	42	0	9	0	0	0	1	0	0	0	0	0	0
